First_pokemon,Name_first,Type 1_first,Type 2_first,Generation_first,Legendary_first,Second_pokemon,Name_second,Type 1_second,Type 2_second,Generation_second,Legendary_second,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Winner
603,Leavanny,Bug,Grass,5,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,2,1,1,1
163,Mewtwo,Psychic,,1,TRUE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,1,1,1,2
639,Solosis,Psychic,,5,FALSE,247,Houndour,Dark,Fire,2,FALSE,2,2,1,1,2,2,2
543,Heatran,Fire,Steel,4,TRUE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,1,1,1,1
717,Meloetta Pirouette Forme,Normal,Fighting,5,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,2,1,1,1
670,Lampent,Ghost,Fire,5,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,2,1,1,1,2,2
197,Mega Ampharos,Electric,Dragon,2,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,1,1,2,2
315,Nincada,Bug,Ground,3,FALSE,247,Houndour,Dark,Fire,2,FALSE,2,2,1,2,2,2,2
364,Cacturne,Grass,Dark,3,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,1,1,2,2
254,Stantler,Normal,,2,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,1,1,1,1
776,Sliggoo,Dragon,,6,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,1,1,2,2
109,Voltorb,Electric,,1,FALSE,247,Houndour,Dark,Fire,2,FALSE,2,2,1,2,1,1,1
223,Gligar,Ground,Flying,2,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,2,1,1,1
370,Lunatone,Rock,Psychic,3,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,2,1,1,1,1,1
446,Bibarel,Normal,Water,4,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,2,1,1,1
287,Zigzagoon,Normal,,3,FALSE,247,Houndour,Dark,Fire,2,FALSE,2,2,1,2,2,2,2
697,Hydreigon,Dark,Dragon,5,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,1,1,1,1
264,Entei,Fire,,2,TRUE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,1,1,1,1
318,Whismur,Normal,,3,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,2,2,2,2,2,2
353,Numel,Fire,Ground,3,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,2,1,2,2,2,2
77,Weepinbell,Grass,Poison,1,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,1,1,1,2,2,2
293,Dustox,Bug,Poison,3,FALSE,247,Houndour,Dark,Fire,2,FALSE,1,2,1,2,1,2,2
266,Larvitar,Rock,Ground,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
266,Larvitar,Rock,Ground,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
657,Joltik,Bug,Electric,5,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
269,Mega Tyranitar,Rock,Dark,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,1,1,1,1,2,2
440,Prinplup,Water,,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,1,2,2
609,Petilil,Grass,,5,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,2,2,2
460,Wormadam Sandy Cloak,Bug,Ground,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,1,2,2
510,Snover,Grass,Ice,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,2,2,2
384,Castform,Normal,,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,2,2,2
71,Alakazam,Psychic,,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,1,1,1
63,,Fighting,,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,2,1,1
54,Venonat,Bug,Poison,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
503,Drapion,Poison,Dark,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,2,1,1
445,Bidoof,Normal,,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
547,Cresselia,Psychic,,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,1,2,1,1,1,1,1
89,Magnemite,Electric,Steel,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,2,2,2
232,Heracross,Bug,Fighting,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,1,2,2,1,1,1
268,Tyranitar,Rock,Dark,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,1,1,1,1,2,2
513,Weavile,Dark,Ice,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,1,1,1
523,Glaceon,Ice,,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,1,2,2
524,Gliscor,Ground,Flying,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,2,2,1,1
594,Gurdurr,Fighting,,5,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,2,2,2,2
575,Panpour,Water,,5,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
580,Tranquill,Normal,Flying,5,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
789,Bergmite,Ice,,6,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,2,2,2,2
107,Krabby,Water,,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,2,2,2,2
502,Skorupi,Poison,Bug,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,2,2,2,2
724,Delphox,Fire,Psychic,6,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,1,1,1
174,Croconaw,Water,,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,2,2,2
401,Walrein,Ice,Water,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,1,2,1,1,1,2,2
182,Spinarak,Bug,Poison,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
738,Flabébé,Fairy,,6,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,1,2,2
462,Mothim,Bug,Flying,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,2,2,2
374,Corphish,Water,,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
700,Cobalion,Steel,Fighting,5,TRUE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,2,1,1
627,Carracosta,Water,Rock,5,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,2,2,2
323,Azurill,Normal,Fairy,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
560,Emboar,Fire,Fighting,5,FALSE,690,Braviary,Normal,Flying,5,FALSE,1,2,2,1,2,2,2
111,Exeggcute,Grass,Psychic,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,2,2,2
111,Exeggcute,Grass,Psychic,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,2,2,2
501,Hippowdon,Ground,,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,1,2,1,1,2,2,2
413,Metagross,Steel,Psychic,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,1,1,1,1,2,2
555,Snivy,Grass,,5,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
752,Aegislash Shield Forme,Steel,Ghost,6,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,2,1,2,2
481,Purugly,Normal,,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,2,1,1
180,Ledyba,Bug,Flying,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,1,2,2
703,Tornadus Incarnate Forme,Flying,,5,TRUE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,1,1,1
713,Kyurem White Kyurem,Dragon,Ice,5,TRUE,690,Braviary,Normal,Flying,5,FALSE,1,2,1,1,1,1,1
709,Landorus Incarnate Forme,Ground,Flying,5,TRUE,690,Braviary,Normal,Flying,5,FALSE,2,1,1,1,1,1,1
112,Exeggutor,Grass,Psychic,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,2,2,2
518,Electivire,Electric,,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,1,1,1
522,Leafeon,Grass,,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,2,1,1
81,Geodude,Rock,Ground,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,2,2,2,2
276,Mega Sceptile,Grass,Dragon,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,1,1,1
656,Alomomola,Water,,5,FALSE,690,Braviary,Normal,Flying,5,FALSE,1,2,1,2,2,2,2
431,Deoxys Defense Forme,Psychic,,3,TRUE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,1,1,1
255,Smeargle,Normal,,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
711,Kyurem,Dragon,Ice,5,TRUE,690,Braviary,Normal,Flying,5,FALSE,1,1,1,1,1,1,1
448,Kricketune,Bug,,4,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
124,Kangaskhan,Normal,,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,1,2,1,2,1,1,1
124,Kangaskhan,Normal,,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,1,2,1,2,1,1,1
24,Mega Pidgeot,Normal,Flying,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,1,1,1
253,Porygon2,Normal,,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,1,2,2
338,Electrike,Electric,,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,2,2,2
114,Marowak,Ground,,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,2,1,2,2
388,Mega Banette,Ghost,,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,1,2,1,1,2,2
108,Kingler,Water,,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,1,1,2,2,2,2
404,Gorebyss,Water,,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,2,2,2
396,Snorunt,Ice,,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
377,Claydol,Ground,Psychic,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,1,2,2
616,Darmanitan Standard Mode,Fire,,5,FALSE,690,Braviary,Normal,Flying,5,FALSE,1,1,2,2,2,1,1
345,Roselia,Grass,Poison,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,1,2,2
341,Plusle,Electric,,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,2,1,1
341,Plusle,Electric,,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,2,1,1
412,Metang,Steel,Psychic,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,2,1,2,2
697,Hydreigon,Dark,Dragon,5,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,1,1,1,1,1
140,Magikarp,Water,,1,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
318,Whismur,Normal,,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
204,Skiploom,Grass,Flying,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,2,2,2,2
170,Cyndaquil,Fire,,2,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,2,2,1,2,2,2
394,Mega Absol,Dark,,3,FALSE,690,Braviary,Normal,Flying,5,FALSE,2,1,2,1,2,1,1
266,Larvitar,Rock,Ground,2,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
702,Virizion,Grass,Fighting,5,TRUE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,1,1
73,Machop,Fighting,,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,2,2,2
15,Metapod,Bug,,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,2,2,2
440,Prinplup,Water,,4,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
564,Patrat,Normal,,5,FALSE,352,Wailord,Water,,3,FALSE,2,2,2,2,2,2,2
71,Alakazam,Psychic,,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,2,1,1,1,2
451,Luxray,Electric,,4,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
451,Luxray,Electric,,4,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
472,Ambipom,Normal,,4,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,1,1
541,Dialga,Steel,Dragon,4,TRUE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
378,Lileep,Rock,Grass,3,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
219,Girafarig,Normal,Psychic,2,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,1,1
403,Huntail,Water,,3,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,2,2
629,Archeops,Rock,Flying,5,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
380,Anorith,Rock,Bug,3,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,1,1
89,Magnemite,Electric,Steel,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,1,1,2,2
16,Butterfree,Bug,Flying,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,1,1
483,Stunky,Poison,Dark,4,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,2,1,1
473,Drifloon,Ghost,Flying,4,FALSE,352,Wailord,Water,,3,FALSE,2,2,2,2,2,1,1
30,Arbok,Poison,,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,1,1
137,Pinsir,Bug,,1,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,1,1
28,Fearow,Normal,Flying,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,1,1
96,Grimer,Poison,,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
611,Basculin,Water,,5,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,1,1
211,Quagsire,Water,Ground,2,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
594,Gurdurr,Fighting,,5,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,2,2
575,Panpour,Water,,5,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,1,1
762,Dragalge,Poison,Dragon,6,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,1,1,2,2
261,Miltank,Normal,,2,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,1,1
432,Deoxys Speed Forme,Psychic,,3,TRUE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
724,Delphox,Fire,Psychic,6,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,1,1,1,2
337,Mega Medicham,Fighting,Psychic,3,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,1,1
614,Krookodile,Ground,Dark,5,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,1,1
511,Abomasnow,Grass,Ice,4,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,2,2
749,Honedge,Steel,Ghost,6,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,2,2,2
516,Rhyperior,Ground,Rock,4,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,2,2
19,Beedrill,Bug,Poison,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,2,2,1,1,1
528,Mega Gallade,Psychic,Fighting,4,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,1,1
647,Deerling,Normal,Grass,5,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,1,1
127,Seadra,Water,,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,1,2,1,1
521,Yanmega,Bug,Flying,4,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,1,1,1,1
10,Squirtle,Water,,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
500,Hippopotas,Ground,,4,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,2,2,2
399,Spheal,Ice,Water,3,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
649,Emolga,Electric,Flying,5,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,1,1
576,Simipour,Water,,5,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
136,Magmar,Fire,,1,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
637,Gothorita,Psychic,,5,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
531,Froslass,Ice,Ghost,4,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,1,2
162,Dragonite,Dragon,Flying,1,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
703,Tornadus Incarnate Forme,Flying,,5,TRUE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
280,Mega Blaziken,Fire,Fighting,3,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
411,Beldum,Steel,Psychic,3,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
709,Landorus Incarnate Forme,Ground,Flying,5,TRUE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
522,Leafeon,Grass,,4,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,1,1
145,Eevee,Normal,,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
372,Barboach,Water,Ground,3,FALSE,352,Wailord,Water,,3,FALSE,2,2,2,2,2,2,2
344,Illumise,Bug,,3,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,1,1
362,Flygon,Ground,Dragon,3,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,1,1
82,Graveler,Rock,Ground,1,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,2,2,2
797,Mega Diancie,Rock,Fairy,6,TRUE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
389,Duskull,Ghost,,3,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
635,Cinccino,Normal,,5,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,1,1
91,Farfetch'd,Normal,Flying,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
645,Vanillish,Ice,,5,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
189,Igglybuff,Normal,Fairy,2,FALSE,352,Wailord,Water,,3,FALSE,2,2,2,2,2,2,2
682,Mienshao,Fighting,,5,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
777,Goodra,Dragon,,6,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
777,Goodra,Dragon,,6,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,1,1,1,1
43,Vulpix,Fire,,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,2,2,1,1,1
41,Clefairy,Fairy,,1,FALSE,352,Wailord,Water,,3,FALSE,2,2,1,2,1,2,2
599,Throh,Fighting,,5,FALSE,352,Wailord,Water,,3,FALSE,2,1,1,2,1,2,2
266,Larvitar,Rock,Ground,2,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
442,Starly,Normal,Flying,4,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
143,Lapras,Water,Ice,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,1,2,2,1,1,1,1
365,Swablu,Normal,Flying,3,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,1
208,Sunflora,Grass,,2,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,2,2,2
723,Braixen,Fire,,6,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,2,1,1
242,Remoraid,Water,,2,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
47,Zubat,Poison,Flying,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,1
473,Drifloon,Ghost,Flying,4,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
137,Pinsir,Bug,,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,1,2,2,2,1,1
743,Pancham,Fighting,,6,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
708,Zekrom,Dragon,Electric,5,TRUE,435,Torterra,Grass,Ground,4,FALSE,1,1,1,1,1,1,2
512,Mega Abomasnow,Grass,Ice,4,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,1,2,1,1,2,2
336,Medicham,Fighting,Psychic,3,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
580,Tranquill,Normal,Flying,5,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
217,Unown,Psychic,,2,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
107,Krabby,Water,,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
648,Sawsbuck,Normal,Grass,5,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
525,Mamoswine,Ice,Ground,4,FALSE,435,Torterra,Grass,Ground,4,FALSE,1,1,2,2,2,1,1
465,Pachirisu,Electric,,4,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,1,1,2
505,Toxicroak,Poison,Fighting,4,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,2,1,1
548,Phione,Water,,4,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,2,1,1
207,Sunkern,Grass,,2,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
463,Combee,Bug,Flying,4,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
454,Cranidos,Rock,,4,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,1,2,2,2,1,1
710,Landorus Therian Forme,Ground,Flying,5,TRUE,435,Torterra,Grass,Ground,4,FALSE,2,1,2,1,2,1,1
521,Yanmega,Bug,Flying,4,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,2,1,1
588,Swoobat,Psychic,Flying,5,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,2,1,1
101,Haunter,Ghost,Poison,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,2,1,2
331,Aron,Steel,Rock,3,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
214,Murkrow,Dark,Flying,2,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,2,1,1
87,Slowbro,Water,Psychic,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,1,1,2,2,2
430,DeoxysAttack Forme,Psychic,,3,TRUE,435,Torterra,Grass,Ground,4,FALSE,2,1,2,1,2,1,1
240,Piloswine,Ice,Ground,2,FALSE,435,Torterra,Grass,Ground,4,FALSE,1,2,2,2,2,2,2
646,Vanilluxe,Ice,,5,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,1,1,1
693,Heatmor,Fire,,5,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,2,1,1
251,Phanpy,Ground,,2,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
557,Serperior,Grass,,5,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,1,1,1
21,Pidgey,Normal,Flying,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
21,Pidgey,Normal,Flying,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
720,Quilladin,Grass,,6,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
717,Meloetta Pirouette Forme,Normal,Fighting,5,FALSE,435,Torterra,Grass,Ground,4,FALSE,1,1,2,1,2,1,1
737,Pyroar,Fire,Normal,6,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,2,1,1
737,Pyroar,Fire,Normal,6,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,1,2,1,1
333,Aggron,Steel,Rock,3,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,1,1,2,2,2,2
156,Snorlax,Normal,,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,1,1,2,2,1,2,2
682,Mienshao,Fighting,,5,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,1,2,1,2,1,1
314,Slaking,Normal,,3,FALSE,435,Torterra,Grass,Ground,4,FALSE,1,1,2,1,2,1,1
203,Hoppip,Grass,Flying,2,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,1
402,Clamperl,Water,,3,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
20,Mega Beedrill,Bug,Poison,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,1,2,2,2,1,1
396,Snorunt,Ice,,3,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
554,Victini,Psychic,Fire,5,TRUE,435,Torterra,Grass,Ground,4,FALSE,1,2,2,1,1,1,1
188,Cleffa,Fairy,,2,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,2,2
731,Fletchinder,Fire,Flying,6,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
25,Rattata,Normal,,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
745,Furfrou,Normal,,6,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,1,1,1
48,Golbat,Poison,Flying,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
48,Golbat,Poison,Flying,1,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
187,Pichu,Electric,,2,FALSE,435,Torterra,Grass,Ground,4,FALSE,2,2,2,2,2,1,1
266,Larvitar,Rock,Ground,2,FALSE,123,Tangela,Grass,,1,FALSE,2,1,2,2,1,2,2
15,Metapod,Bug,,1,FALSE,123,Tangela,Grass,,1,FALSE,2,2,2,2,2,2,2
609,Petilil,Grass,,5,FALSE,123,Tangela,Grass,,1,FALSE,2,2,2,2,1,2,2
3,Venusaur,Grass,Poison,1,FALSE,123,Tangela,Grass,,1,FALSE,1,1,2,2,1,1,1
360,Trapinch,Ground,,3,FALSE,123,Tangela,Grass,,1,FALSE,2,1,2,2,1,2,2
141,Gyarados,Water,Flying,1,FALSE,123,Tangela,Grass,,1,FALSE,1,1,2,2,1,1,1
244,Delibird,Ice,Flying,2,FALSE,123,Tangela,Grass,,1,FALSE,2,2,2,2,1,1,1
221,Forretress,Bug,Steel,2,FALSE,123,Tangela,Grass,,1,FALSE,1,1,1,2,1,2,2
242,Remoraid,Water,,2,FALSE,123,Tangela,Grass,,1,FALSE,2,1,2,2,2,1,1
